"Mon,Apr 14",TIPI Baguio R2 Electrical System SCADA Integration,CMRP25040185,0,"Texas Instruments Philippines, Inc.",Automation,PLC / SCADA,Manufacturing,SEMICON,,,GO,LOS,RJR,RJR,Submitted,"Thu,Apr 24",34%,"3,053,090.77",OP30,,,,,,,,,"Apr24:
-Technical Prop submitted today
Apr25:
-Client sent revised BOM and new Drawings",
"Mon,Apr 14",MRT7 Station 2 EE works,,0,Grand Apex Construction Inc.,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Wed,Apr 02",,GO,CBD,ASB,ASB,On-Going,,,,,,,,,,,,,"May05:
- for optimization",
"Mon,Apr 14",Laguna Water PQM and EMS - Water Pump Station,CMRP25040164,0,Laguna Water,Digitalization,IT,Buildings,UTILITIES,"Mon,Apr 14",,GO,LOS,NSG,DS,Submitted,"Tue,Apr 15",50%,"1,200,000.00",OP30,,,,"5-New Account, No Champion",8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,5 -Limited,,
"Tue,Apr 15",Difsys Supply of XTRI Module,CMRP25040174,0,"Digitally Intelligent Facility Systems, Inc. ",Automation,FDAS,Manufacturing,OTHERS,"Tue,Apr 15","Tue,Apr 15",GO,NSG,NSG,NSG,Submitted,"Tue,Apr 15",45%,"5,228.21",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Tue,Apr 15",Twinfra Suppy of Siemens Components and VFD,CMRP25040183,0,Twinfra Corporation,Digitalization,PLC / SCADA,Buildings,UTILITIES,"Tue,Apr 15",,GO,RTR,NSG,Partner,Submitted,"Tue,Apr 15",5%,"332,251.44",OP90,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 16",Replacement of Existing Expander Line Control in Concrete Silo,CMRP25030121A,0,URC AIG,Electrification,ELECTRICAL,Manufacturing,F&B,"Tue,Apr 08","Wed,Apr 16",GO,JMO,CBG,Partner,Submitted,"Wed,Apr 23",22%,"1,810,032.02",OP60,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,29Apr: For SSW schedule,
"Mon,Apr 21",NCC Supply of Pulverized Limestone I.O Panel,CMRP25040184,0,NCC,Digitalization,PLC / SCADA,Manufacturing,CEMENT,"Thu,Apr 10","Fri,Apr 25",GO,NSG,NSG,Partner,Submitted,"Thu,May 08",25%,"1,391,613.48",OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 23",Nexperia BMS Training,CMRP25040189,0,"Nexperia Philippines, Inc",Digitalization,BMS,Manufacturing,SEMICON,"Wed,Apr 23","Wed,Apr 23",GO,NSG,NSG,DS,Submitted,"Wed,Apr 23",36%,"10,000.00",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 23",ACIC VFD with Free Standing Panel,CMRP25040190,0,Advantage Concrete Industries Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Wed,Apr 23",,GO,NSG,NSG,Partner,Submitted,"Thu,Apr 24",25%,"836,751.62",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 23",Laguna Water Supply of 650 VA UPS,CMRP25040191,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Wed,Apr 23","Fri,Apr 25",GO,NSG,NSG,Partner,Submitted,"Thu,Apr 24",20%,"86,517.86",OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 23",MRT7 Station 9 VO (labor),CMRP,,Archipelago Builders Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,,,GO,CBD,JEB,SE,Submitted,,,"232,142.86",OP100,4/1/25,,,,,,,,,
"Wed,Apr 23",MRT7 Station 9 VO (CAD works),CMRP,,Archipelago Builders Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,,,GO,CBD,JEB,SE,Submitted,,,"80,357.14",OP100,4/1/25,,,,,,,,,
"Wed,Apr 23",SLTEC Stand-alone PLC Upgrade,CMRP25040192,0,ACEN,Automation,PLC / SCADA,Power,POWER PLANT,"Wed,Apr 23","Tue,May 06",PENDING,CBD,RJR,RJR,Submitted,"Tue,May 06",,"1,802,782.90",OP30,,,,,,,,,"Apr24:
-RFI Submitted Apr23
-ask support from RA Apr24",
"Wed,Apr 23",SLTEC Design and Installation of Sprinkler System,,0,ACEN,Electrification,FDAS,Power,POWER PLANT,"Wed,Apr 23","Tue,May 06",PENDING,CBD,CBG,SubCon,No Decision Yet,,,,,,,,,,,,,"Apr24:
-already inquiered with Hyblaze
-CBG to handle commercial",
"Wed,Apr 23",SCII Supply of MPS and Battery,CMRP25030129,1,SCII,Electrification,FDAS,Manufacturing,CEMENT,"Wed,Apr 23","Wed,Apr 23",GO,NSG,NSG,NSG,Submitted,"Wed,Apr 23",,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Wed,Apr 23",Maintenance of Electrical System at 85-WSO Facilities,CMRP,0,MAYNILAD Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Wed,Apr 23","Fri,Apr 25",PENDING,JMO,JEB,CBG,Not Yet Started,,15%,,,,,,2-Existing account with No Orders,5 -Need External Resource,8 -Strategic Business,5 -Budgetary,5 -Limited,"28Apr: JMO to check budget & if allow selected Area only
05May: 1st time to roll-out 3-year PMS: 500k/plant budget",
"Wed,Apr 23",URC Malvar NSX Bldg. Lines Dosing Automation,CMRP,0,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,"Wed,Apr 23",,GO,JMO,RJR,EIS,On-Going,,20%,,,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,5 -Limited,"29Apr: Recvd 8-Tender Docs: JMO to check any budget info
May05: Instruments - ongoing RFQ",
"Thu,Apr 24",Twinfra Supply of IP65 VFD,CMRP25040193,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,"Thu,Apr 24",,GO,NSG,NSG,Partner,Submitted,"Thu,Apr 24",20%,"568,664.61",OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 24",Twinfra Supply of Fabricated Panel,CMRP25040194,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,"Thu,Apr 24",,GO,NSG,NSG,Partner,Submitted,"Mon,Apr 28",35%,"28,467.41",OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 24", Laguna Water AVR 125kVA,CMRP25040195,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Thu,Apr 24",,GO,LOS,NSG,SubCon,Submitted,"Thu,Apr 24",20%,"475,625.00",OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Thu,Apr 24",AAI Vermosa Cold Storage MCC and EE Works,CMRP25040186,0,"ALogis Artico, Inc.",Electrification,ELECTRICAL,Manufacturing,COLD STORAGE,"Tue,Apr 22",,GO,LOS,CBG,ASB,On-Going,,,,,,,,,,,,,"Apr24:
- MCC motor pump no plan, need to request to client
May05:
- for support with ASB to finalize consumeables",
"Fri,Apr 25",ACIC MCC Cement Mill & Packhouse,CMRP25040196,0,Advantage Concrete Industries Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Fri,Apr 25","Fri,Apr 25",GO,NSG,NSG,NSG,Submitted,"Fri,Apr 25",17%,"40,105,122.18",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Fri,Apr 25",Difsys Supply of Fabricated Enclosure,CMRP25040198,0,"Digitally Intelligent Facility Systems, Inc. ",Electrification,ELECTRICAL,Manufacturing,OTHERS,"Fri,Apr 25","Fri,Apr 25",GO,NSG,NSG,NSG,Submitted,"Fri,Apr 25",,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Fri,Apr 25",Siemens RCC - Crane System Upgrade,,0,Siemens,Automation,PLC / SCADA,Manufacturing,CEMENT,"Tue,Apr 15",,GO,RTR,RJR,,No Decision Yet,,,,,,,,,,,,,"Apr25:
-RFQ was sent to JKC last Apr15
- Requested for further info, and if opp is still open
Apr29:
-ffup Siemens for requested info",
"Fri,Apr 25",MRT7 Station 8 and Station 9 EE works,,,SMC,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Thu,Apr 24",,PENDING,CBD,JEB,,No Decision Yet,,,,,,,,,,,,,,
"Fri,Apr 25",NURC Tarlac_Supply & Install PAGM System (PR PR 1200017503 ),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,"Fri,Apr 25",,GO,JMO,CBG,Partner,Not Yet Started,,20%,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,28Apr: for Subcon to PDXTech pending plan from end-user,
"Fri,Apr 25",URC San Pedro 1_Installation 5-CCTVs at RM Warehouse (PR1200017008),CMRP,0,URC BCFG,Electrification,CCTV,Manufacturing,F&B,"Fri,Apr 25","Fri,May 09",GO,JMO,CBG,AVR,On-Going,,20%,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,30April Site Assessed w/ Ian: CCTV for RFQ to Dahua,
"Fri,Apr 25",URC San Pedro 1_Installation 5-CCTVs at DC Warehouse (PR1200017009),CMRP,0,URC BCFG,Electrification,CCTV,Manufacturing,F&B,"Fri,Apr 25","Fri,May 09",GO,JMO,CBG,AVR,On-Going,,20%,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,30April Site Assessed w/ Ian: CCTV for RFQ to Dahua,
"Mon,Apr 28",Twinfra Supply of Letatwin Tag Printer,CMRP25040199,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,"Mon,Apr 28",,GO,NSG,NSG,NSG,Submitted,"Mon,Apr 28",20%,"103,603.83",OP30,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,Apr 28",Unilab Mini Glatt,CMRP25040200,0,Unilab,Automation,PLC / SCADA,Manufacturing,PHARMA,"Mon,Apr 28",,GO,NSG,NSG,DS,Submitted,"Tue,Apr 29",37%,"750,000.00",OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,Apr 28",URC Canlubang_Annual PM/Cleaning 1MWp Solar PV System (PR 1000120456),CMRP,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,"Mon,Apr 28","Fri,May 09",GO,JMO,JMO,SubCon,On-Going,,15%,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,to be quoted by SESCO,
"Mon,Apr 28",URC San Pedro 2 _ Structural Analysis & Integrity Certification,CMRP25050204,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,"Mon,Apr 28","Tue,May 06",GO,JMO,JMO,Partner,Submitted,"Tue,May 06",24%,"168,805.92",OP90,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,06May: Submitted to sir Jerick & Maint. Mgr for PR/PO,
"Mon,Apr 28",URC Cavite_ Structural Analysis & Integrity Certification,CMRP25050205,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,"Mon,Apr 28","Tue,May 06",GO,JMO,JMO,Partner,Submitted,"Tue,May 06",30%,"128,482.63",OP90,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,06May: Submitted to sir Jerick & Maint. Mgr for PR/PO,
"Mon,Apr 28","Pepsi Cola_ Sto Tomas,- Electrical Repair of Fire Pump Motor",CMRP,0,PEPSI Cola,Electrification,FDAS,Manufacturing,F&B,"Mon,Apr 28",,PENDING,JMO,JEB,Partner,Not Yet Started,,15%,,,,,,"5-New Account, No Champion",5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,RFQ by Roxlee Manay (Pepsi Sto. Tomas new Maint.),
"Wed,Apr 30",URC San Pablo_ June-July Annual PM of Substation 1 and 2,CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Wed,Apr 30",,PENDING,JMO,JMO,Partner,Not Yet Started,,15%,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,For subcon & RFQ to RUA,
"Fri,May 02",RCBC Supply and Installation of ACB Chiller #1 to #3,CMRP,0,Applied Thermal Technology Solution Coporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Fri,May 02",,GO,CBD,CBG,,On-Going,,,,,,,,,,,,,,
"Fri,May 02",RCBC Chiller #1 BMS (Schneider) Integration ,CMRP,0,Applied Thermal Technology Solution Coporation,Automation,BMS,Buildings,CONSTRUCTION,"Fri,May 02",,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,,
"Fri,May 02",Digital Meters (Multiple Projects),CMRP,0,Asia Affinity Property Management,Automation,,Buildings,CONSTRUCTION,"Mon,Apr 28",,GO,CBD,EIS,,On-Going,,,,,,,,,,,,,,
"Mon,May 05",Leslies FDAS Repair / Reactivation and Smoke Detector Relocation,,0,,Electrification,FDAS,Manufacturing,F&B,,"Tue,May 06",GO,ISP,CBG,ASB,Not Yet Started,,,,,,,,,,,,,"May05:
- takeoff done. for commercial prep",
"Mon,May 05",SCII Supply of MPS and Battery,CMRP25030129,2,SCII,Electrification,FDAS,Manufacturing,CEMENT,"Wed,Apr 23","Wed,Apr 23",GO,NSG,NSG,NSG,Submitted,"Mon,May 05",29%,"30,008.65",OP100,4/1/25,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,SCII_7300002902,
"Mon,May 05",RCS Menekes Plug Station,CMRP25050203,0,"Royale Cold Storage North, Inc.",Electrification,ELECTRICAL,Manufacturing,COLD STORAGE,"Mon,May 05",,GO,NSG,NSG,NSG,Submitted,"Mon,May 05",22%,"110,651.34",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,May 05",Difsys Supply of Fabricated Enclosure,CMRP25040198,1,"Digitally Intelligent Facility Systems, Inc. ",Electrification,ELECTRICAL,Manufacturing,OTHERS,"Mon,May 05","Mon,May 05",GO,NSG,NSG,NSG,Submitted,"Mon,May 05",20%,"207,117.19",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,May 05",FDAS Rehab (Multiple Projects),CMRP,0,Asia Affinity,Electrification,FDAS,Buildings,UTILITIES,"Mon,May 05",,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,,
"Mon,May 05",Westside City CCTV,CMRP,0,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,"Mon,May 05",,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,,
"Tue,May 06",YHS Cambodia Engineering Support Services,,0,YHS (Cambodia) Food & Beverage Pte Ltd,Automation,PLC / SCADA,Manufacturing,F&B,"Tue,Apr 29",,GO,RTR,RJR,Partner,For Approval,,,,,,,,,,,,,,
"Wed,May 07",NCC Hardwares for the Integration of SCHENCK (A & B) Flowmeters,CMRP25050208,0,NCC,Electrification,ELECTRICAL,Manufacturing,CEMENT,"Mon,May 05",,GO,NSG,NSG,Partner,Not Yet Started,,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Wed,May 07",Aboitiz EAUC Amtek Annunciator Panel Replacement,,,,Electrification,ELECTRICAL,Power,POWER PLANT,,,DECLINE,RTR,,,,,,,,,,,,,,,,,
"Wed,May 07",URC CAL 2 SCADA Migration WinCC V8,,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,May 02",,GO,JMO,RJR,RJR,Not Yet Started,,,,,,,,,,,,,4k tags,
"Wed,May 07",Siemens ACI Boysen Banawe Control Upgrade Engineering Services,,0,,Automation,PLC / SCADA,Manufacturing,MANUFACTURING,"Tue,May 06","Fri,May 09",GO,RTR,RJR,RJR,Not Yet Started,,,,,,,,,,,,,,
"Wed,May 07",URC Calamba 1_Repair Siemens Power Module for ATLAS COPCO Compressor,CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,MANUFACTURING,"Wed,May 07","Wed,May 08",GO,JMO,RJR,RJR,On-Going,,20%,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,RJ requested Buyer for Siemens item image/Serial No.,
"Thu,May 08",UCP Pasig_ Install CCTV System @ Old & New Kennel & Cattery Areas,CMRP,0,URC AIG,Electrification,CCTV,Manufacturing,F&B,"Wed,May 08",,PENDING,JMO,JEB,AVR,Not Yet Started,,20%,,,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,5 -Budgetary,5 -Limited,for 09May 10am Virtual Pre-Bid,
"Thu,May 08",UCP Pasig _Installation of CCTV System at Silo Area,CMRP,0,URC AIG,Electrification,CCTV,Manufacturing,F&B,"Wed,May 08",,PENDING,JMO,JEB,AVR,Not Yet Started,,20%,,,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,5 -Budgetary,5 -Limited,for 09May 10am Virtual Pre-Bid,
"Thu,May 08",UCP Pasig_Telephone System Improvement (Phase 1),CMRP,0,URC AIG,Electrification,PABGM,Manufacturing,F&B,"Wed,May 08",,PENDING,JMO,JEB,AVR,Not Yet Started,,20%,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,5 -Budgetary,5 -Limited,for 09May 10am Virtual Pre-Bid,
