2025-04-03,URC Cavite _ Upgrade/Programming PLC XO Microfilm PLC/ HMI (PR 1200016879),CMRP25040175,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-26,2025-04-11,GO,JMO,RJR,RJR,Submitted,2025-04-28,,1797167.00,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,2 -No Data,Budget 1.80M Only; revised per buyer's request,a96aa5be-b882-4633-8b44-f513fdf61c51,
2025-04-04,FCF Minerals Supply of Siemens ACB,CMRP25040162,0,FCF Minerals Corporation,Electrification,ELECTRICAL,Power,OTHERS,2025-04-04,2025-04-11,GO,NSG,NSG,NSG,Submitted,2025-04-10,40,95223.38,OP30,,,,5-New Account No Champion,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,41307227-c24c-44e0-a92a-34d7fcc3fccd,
2025-04-07,Philcore SMGP 1 Year BESS SCADA Maintenance Services,CMRP25030152,0,Philcore System Solutions Power Inc ,Automation,PLC / SCADA,Power,POWER PLANT,2025-03-28,2025-03-31,GO,RTR,EIS,EIS,Submitted,2025-03-31,76,892012.31,OP30,,,,,,,,,"Apr 04:
- Client advises to raise costing",8cbf013c-99eb-4eb0-9f56-bb9ac9a51033,
2025-04-03,URC Cavite _Elect'l Works CHOCOLATE Weineroto Panel (PR 1200016270),CMRP25040168,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-04-03,2025-04-11,GO,JMO,CBG,Partner,For Revision,2025-04-15,20,2463386.74,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,Budget 1.80M Only; Comp.prices not visible to enduser,afeb4a78-a0c8-45a0-8eca-e91372c6bc1a,
2025-04-03,URC Cavite _LBS Installation at SubsStation (PR  1200015875),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-04-03,2025-04-11,DECLINE,JMO,RJR,Partner,,,,,,,,,10-Existing,,,,,,1db25cec-cc4b-4f63-be58-7ca303544002,
2025-04-03,URC Cavite _QA Workstation LP & PP Panels Install'n (PR 1200016400),CMRP25040169,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-04-03,2025-04-11,GO,JMO,CBG,Partner,For Revision,2025-04-15,23,1853212.78,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,5 -Budgetary,10 -Complete,Budget 1.1M Only; Comp.prices not visible to enduser,d4fdf497-ccfb-4070-94e3-6024577d2a36,
2025-04-03,URC Cavite _Battery Charging Station (PR 1200016471),CMRP25040172,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-04-03,2025-04-11,GO,JMO,CBG,Partner,For Revision,2025-04-15,23,1360784.46,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,Budget 0.80M Only:Comp.prices not visible to enduser,3f2f0a3b-5fe3-4b7c-b45f-2116b549326a,
2025-04-07,SURE Bais_ WTP LCD Replacement Annual PM (PR 1000134530),CMRP,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-04-07,2025-04-14,DECLINE,,,,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,7b215f6f-ac12-4665-a281-20af9c820719,
2025-04-07,URC SP1_Improvement of FUEL transfer pump and Grounding,CMRP25040177,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-04-07,2025-04-15,GO,JMO,CBG,Partner,For Revision,2025-04-15,20,786811.59,OP60,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,for SSW 29-April 12 Noon,bc442192-51e1-4538-9eb3-6aec5ffadc93,
2025-04-07,URC SP1_Improvement of Controlled & Combustible,CMRP,0,URC BCFG,Electrification,CIVIL ,Manufacturing,F&B,2025-04-07,,DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,,35dee5a6-8083-4274-ab55-54d739de7c16,
2025-04-08,Siemens D&L Programming (dotX),,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9f2c31-6654-4014-9c43-bc1479e29d3c,
2025-04-10,Brent Additional Temp Sensor and Outdoor RH Temp,CMRP25040166,0,Applied Thermal Technology Solution Coporation,Digitalization,INSTRUMENTATION,Buildings,CONSTRUCTION,2025-04-10,,GO,NSG,NSG,DS,Submitted,2025-04-11,40,244020.00,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,afa0f027-a1da-4ce4-bb62-8ab8a59dc922,
2025-04-10,URC Binan  Holy Week Transformers PM (PR  1000138203),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,2025-04-02,2025-04-14,DECLINE,JMO,JMO,Partner,,,,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,0d07ceec-0e68-45f0-a361-5e6903fd33b4,
2025-04-02,LC DIS PR#1000129018 ;1000127272 - Siemens Contactor and Mem Card,CMRP25030107,1,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-12,2025-03-19,GO,NSG,NSG,NSG,Submitted,2025-04-02,15,9776.22,OP100,2025-04-02,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,475d3706-3813-4462-b3c7-ad287be33484,
2025-04-11,URC Sonedco Supply of Siemens Power Supply (1000135280),CMRP25040167,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-04-11,2025-04-18,GO,NSG,NSG,NSG,Submitted,2025-04-15,25,193668.32,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,d3162aca-60a4-4521-97fb-733dbcde2b22,
2025-04-11,BBP Ascott Megger Testing,CMRP25030135,1,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-04-11,,GO,NSG,NSG,NSG,Submitted,2025-04-11,25,67431.00,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,9527a8d7-a894-4985-89f6-37f4dd5e864a,
2025-04-12,RCBC ACB Additional,CMRP25010006A,1,Applied Thermal Technology Solution Coporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-04-07,,GO,CBD,CBG,SE,Submitted,2025-04-25,20,80357.14,OP60,,,,,,,,,,d766ab14-3cc9-4f01-b146-a3a657b7bf20,
2025-04-12,PSDC FDAS Additional,CMRP,,Megaworld,Electrification,FDAS,Buildings,CONSTRUCTION,2025-04-02,,GO,CBD,CBG,SE,Submitted,2025-04-11,,323360.70,OP30,,,,,,,,,,950f8f85-509b-4259-8660-ac98ebe1df90,
2025-04-12,Pump Station SCADA,,,Guam Pacific Mechanical & Electrical,Automation,PLC / SCADA,Buildings,UTILITIES,2025-04-08,,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,,f798dd0b-09e4-4ece-b929-8f09ccaf8c34,
2025-04-14,RCS Supply of Industrial Outlet Assy,CMRP25040170,0,"Royale Cold Storage North, Inc.",Electrification,ELECTRICAL,Manufacturing,COLD STORAGE,2025-04-14,,GO,NSG,NSG,Partner,On-Going,,,,,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,4792e7f1-5e92-415b-9928-a855fad3dd80,
2025-04-14,TIPI Baguio R2 Electrical System SCADA Integration,CMRP25040185,0,"Texas Instruments Philippines, Inc.",Automation,PLC / SCADA,Manufacturing,SEMICON,,,GO,LOS,RJR,RJR,For Revision,2025-04-24,34,3053090.77,OP30,,,,,,,,,"Apr24:
-Technical Prop submitted today
Apr25:
-Client sent revised BOM and new Drawings",4fe66b01-c53d-4d81-a974-d57424e2b598,
2025-04-14,MRT7 Station 2 EE works,,,Grand Apex Construction Inc.,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-04-02,,GO,CBD,ASB,ASB,On-Going,,,,,,,,,,,,,,63c3dd0d-d590-46c2-a1ba-20c5868e48b1,
2025-04-14,Laguna Water PQM and EMS - Water Pump Station,CMRP25040164,0,Laguna Water,Digitalization,IT,Buildings,UTILITIES,2025-04-14,,GO,LOS,NSG,DS,Submitted,2025-04-15,50,1200000.00,OP30,,,,5-New Account No Champion,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,5 -Limited,,df5ad089-6a97-4c27-a345-39484d13a899,
2025-04-15,Difsys Supply of XTRI Module,CMRP25040174,0,"Digitally Intelligent Facility Systems, Inc. ",Automation,FDAS,Manufacturing,OTHERS,2025-04-15,2025-04-15,GO,NSG,NSG,NSG,Submitted,2025-04-15,45,5228.21,OP30,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,c32a51dc-1533-40f1-aa8c-7fca23093fda,
2025-04-16,Replacement of Existing Expander Line Control in Concrete Silo,CMRP25030121A,0,URC AIG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-04-08,2025-04-16,GO,JMO,CBG,Partner,Submitted,2025-04-16,22,1810032.02,OP60,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,For SSW,5c82167d-d470-4ee1-9d19-616f0f4258f3,
2025-04-21,NCC Supply of Pulverized Limestone I.O Panel,CMRP25040184,0,NCC,Digitalization,PLC / SCADA,Manufacturing,CEMENT,2025-04-10,2025-04-25,GO,NSG,NSG,Partner,On-Going,,,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,aa5140e9-3d79-4cb7-9998-04e969a9d8a3,
2025-04-23,Nexperia BMS Training,CMRP25040189,0,"Nexperia Philippines, Inc",Digitalization,BMS,Manufacturing,SEMICON,2025-04-23,2025-04-23,GO,NSG,NSG,DS,Submitted,2025-04-23,36,10000.00,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,33d69405-a3ee-451a-bb89-11c6bab01dea,
2025-04-23,ACIC VFD with Free Standing Panel,CMRP25040190,0,Advantage Concrete Industries Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-04-23,,GO,NSG,NSG,Partner,Submitted,2025-04-24,25,836751.62,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,fd0a9f51-65c2-4598-8857-6b32664ccf90,
2025-04-23,Laguna Water Supply of 650 VA UPS,CMRP25040191,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-23,2025-04-25,GO,NSG,NSG,Partner,Submitted,2025-04-24,20,86517.86,OP30,2025-04-01,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,672e261b-38e9-479e-a34d-aa1afc9473a2,
2025-04-23,MRT7 Station 9 VO (labor),CMRP,,Archipelago Builders Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,,,GO,CBD,JEB,SE,Submitted,,,232142.86,OP100,2025-04-01,,,,,,,,,0477e6f3-050d-4490-a369-b91768c9892d,
2025-04-23,SLTEC Stand-alone PLC Upgrade,CMRP25040192,0,ACEN,Automation,PLC / SCADA,Power,POWER PLANT,2025-04-23,2025-04-30,PENDING,CBD,,,No Decision Yet,,,,,,,,,,,,,"Apr24:
-RFI Submitted Apr23
-ask support from RA Apr24",b6d9cc98-dfa1-473d-8f6d-ab9127c7edf7,
2025-04-23,SLTEC Design and Installation of Sprinkler System,,,ACEN,Electrification,FDAS,Power,POWER PLANT,2025-04-23,2025-05-06,PENDING,CBD,CBG,SubCon,No Decision Yet,,,,,,,,,,,,,"Apr24:
-already inquiered with Hyblaze
-CBG to handle commercial",9afde5b6-7072-4a7b-9b93-600264631760,
2025-04-23,Maintenance of Electrical System at 85-WSO Facilities,CMRP,0,MAYNILAD Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-23,2025-04-25,PENDING,JMO,JEB,CBG,No Decision Yet,,15,,,,,,2-Existing account with No Orders,5 -Need External Resource,8 -Strategic Business,5 -Budgetary,5 -Limited,"Needs JEB evaluation if needs SESCO support
Apr24: 
-for decision within day",57350097-171f-4e66-bdbe-fe0051aa6c3b,
2025-04-23,URC Malvar NSX Bldg. Lines Dosing Automation,CMRP,0,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-04-23,,GO,JMO,RJR,EIS,On-Going,,20,,,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,5 -Limited,"For 24Apr 1:30pm Pre-Bid @ TERA by RJ
Apr 28: JMO to check with end user of budget info",480e6018-a6a8-457c-8d8e-eb4138b14bb5,
2025-04-24,Twinfra Supply of IP65 VFD,CMRP25040193,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-24,,GO,NSG,NSG,Partner,Submitted,2025-04-24,20,568664.61,OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,03e0b87a-78c5-4be5-9579-d39856a10991,
2025-04-24,Twinfra Supply of Fabricated Panel,CMRP25040194,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-24,,GO,NSG,NSG,Partner,Submitted,2025-04-28,35,28467.41,OP30,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,c0f77da5-7193-48ff-9b63-8b6dbf08b15c,
2025-04-24,Laguna Water AVR 125kVA,CMRP25040195,0,Laguna Water,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-24,,GO,LOS,NSG,SubCon,Submitted,2025-04-24,20,475625.00,OP30,,,,5-New Account No Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,19e80068-3618-4f8d-a12a-12091037af5c,
2025-04-24,AAI Vermosa Cold Storage MCC and EE Works,CMRP25040186,0,"ALogis Artico, Inc.",Electrification,ELECTRICAL,Manufacturing,COLD STORAGE,2025-04-22,,GO,LOS,CBG,ASB,On-Going,,,,,,,,,,,,,"Apr24:
- MCC motor pump no plan need to request to client",5c74d7f1-a04e-41ad-a684-3a439f1d91e3,
2025-04-23,SCII Supply of MPS and Battery,CMRP25030129,1,SCII,Electrification,FDAS,Manufacturing,CEMENT,2025-04-23,2025-04-23,GO,NSG,NSG,NSG,Submitted,2025-04-23,29,51480.07,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,465bab0b-7ffe-472b-bbfb-690ad13ea778,2025-06-02
2025-04-25,ACIC MCC Cement Mill & Packhouse,CMRP25040196,0,Advantage Concrete Industries Corporation,Electrification,ELECTRICAL,Manufacturing,CEMENT,2025-04-25,2025-04-25,GO,NSG,NSG,NSG,Submitted,2025-04-25,17,40105122.18,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,db9fef37-2627-4b7c-ae32-50ee1bbead92,
2025-04-25,Difsys Supply of Fabricated Enclosure,CMRP25040198,0,"Digitally Intelligent Facility Systems, Inc. ",Electrification,ELECTRICAL,Manufacturing,OTHERS,2025-04-25,2025-04-25,GO,NSG,NSG,NSG,Submitted,2025-04-25,20,201210.94,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,d3da1747-c598-4d40-973d-ae84649c0514,
2025-04-25,Siemens RCC - Crane System Upgrade,,0,Siemens,Automation,PLC / SCADA,Manufacturing,CEMENT,2025-04-15,,GO,RTR,RJR,,No Decision Yet,,,,,,,,,,,,,"Apr25:
-RFQ was sent to JKC last Apr15
- Requested for further info and if opp is still open
Apr29:
-ffup Siemens for requested info",dd741baf-c518-4aae-80e0-cf843a030a43,
2025-04-25,MRT7 Station 8 and Station 9 EE works,,,SMC,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-04-24,,PENDING,CBD,JEB,,No Decision Yet,,,,,,,,,,,,,,8aae0af1-cddf-41d5-a892-b6798dcf2fdf,
2025-04-25,NURC Tarlac_Supply & Install PAGM System (PR PR 1200017503 ),CMRP,0,URC BCFG,Electrification,PABGM,Manufacturing,F&B,2025-04-25,,GO,JMO,CBG,Partner,Not Yet Started,,20,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,for Subcon?,5150a7d3-78bd-49d9-baa1-fa362ba5f970,
2025-04-25,URC San Pedro 1_Installation 5-CCTVs at RM Warehouse (PR1200017008),CMRP,0,URC BCFG,Electrification,CCTV,Manufacturing,F&B,2025-04-25,,PENDING,JMO,JEB,Partner,No Decision Yet,,20,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,For 30-April Site Assessment w/ Ian,9faf7a93-2038-4e80-a636-c4ea80a69300,
2025-04-25,URC San Pedro 1_Installation 5-CCTVs at DC Warehouse (PR1200017009),CMRP,0,URC BCFG,Electrification,CCTV,Manufacturing,F&B,2025-04-25,,PENDING,JMO,JEB,Partner,No Decision Yet,,20,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,10 -Reasonable Time,5 -Limited,For 30-April Site Assessment w/ Ian,61e10b41-6eab-4a74-ac29-3de438d9787f,
2025-04-28,Twinfra Supply of Letatwin Tag Printer,CMRP25040199,0,Twinfra Corporation,Electrification,ELECTRICAL,Buildings,UTILITIES,2025-04-28,,GO,NSG,NSG,NSG,Submitted,2025-04-28,20,103603.83,OP30,,,,5-New Account No Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,e0f6ffa3-2d2e-48f9-a0c0-b78fb7f461f0,
2025-04-28,Unilab Mini Glatt,CMRP25040200,0,Unilab,Automation,PLC / SCADA,Manufacturing,PHARMA,2025-04-28,,GO,NSG,NSG,DS,On-Going,,,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,536fe8f9-bece-4ff2-94d5-d08584bb13f1,
2025-04-28,URC Canlubang_Annual PM/Cleaning 1MWp Solar PV System (PR 1000120456),CMRP,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,2025-04-28,,GO,JMO,JMO,SubCon,Not Yet Started,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,5 -Limited,to be quoted by SESCO,3719b99e-f116-43a3-a142-92ee24a8c197,
2025-04-28,URC San Pedro 2 _ Structural Analysis & Integrity Certification,CMRP,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,2025-04-28,,GO,JMO,JMO,Partner,On-Going,,20,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,Add'l RFQ by Sir Jerick,cf1fd983-9aee-4988-95ee-c1844419fc15,
2025-04-28,URC Cavite_ Structural Analysis & Integrity Certification,CMRP,0,URC BCFG,Electrification,SOLAR,Manufacturing,F&B,2025-04-28,,GO,JMO,JMO,Partner,On-Going,,20,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,Add'l RFQ by Sir Jerick,b941423e-911f-4bb0-be3f-9048c22d4ee9,
2025-04-28,Pepsi Cola_ Sto Tomas- Electrical Repair of Fire Pump Motor,CMRP,0,PEPSI Cola,Electrification,FDAS,Manufacturing,F&B,2025-04-28,,PENDING,JMO,JEB,Partner,Not Yet Started,,15,,,,,,5-New Account No Champion,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,RFQ by Roxlee Manay (Pepsi Sto. Tomas new Maint.),0e58ee25-5f87-419d-ba32-00f75fe508b2,
2025-03-08,BBP Preventive Maintenance - TEC,CMRP25030103,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-08,2025-03-08,GO,NSG,NSG,SE,Submitted,2025-03-08,40,37989.55,OP100,2025-03-31,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,PO 18313,30169f4c-1e81-43d1-a6b4-a5b33c0bb31c,
2025-03-30,MC Engineer Supply of Wago Connectors,CMRP25040160,0,M.C Engineering Inc.,Electrification,ELECTRICAL,Buildings,OTHERS,2025-03-30,2025-03-30,GO,NSG,NSG,NSG,Submitted,2025-03-30,37,53753.07,OP100,2025-04-02,,,5-New Account No Champion,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,Ready stock - Netpacific,ae925da0-4790-4dbd-94ae-87933f03972c,
2025-05-05,Test project,Project01,4,New Client,,,,,,,,,,,,2025-05-05,28,89554,OP30,,,,,,,,,,165f4d3c-dc8e-499a-a285-a65e79236388,2025-02-01
2025-04-23,MRT7 Station 9 VO (CAD works),CMRP,,Archipelago Builders Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,,,GO,CBD,JEB,SE,Submitted,,,80357.14,OP90,,,,,,,,,,445f1f15-fc44-4c32-b807-8e2ed518f7a1,2025-06-09
2025-01-13,ADI B1 Existing BMS Migration and Integration,CMRP25010005,2,Analog Devices Inc.,Automation,BMS,Manufacturing,SEMICON,2025-01-08,,GO,LOS,RJR,RJR,Submitted,2025-02-17,27,435131.28,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,"Waiting for Client''s IO List
Jan13:
- CMRP has 1 spare of PLC but no IO Modules
- if not sufficient request from partners/supplier for service units
- Mtech Iaworx Difsys
Mar31:
- ADI focuses on Bldg 3",a03d68c1-f259-4767-a1b9-ec0e584d3dc7,2025-08-01
2025-04-15,Twinfra Suppy of Siemens Components and VFD,CMRP25040183,0,Twinfra Corporation,Digitalization,PLC / SCADA,Buildings,UTILITIES,2025-04-15,,GO,RTR,NSG,Partner,Submitted,2025-04-15,5,332251.44,OP90,,,,5-New Account No Champion,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,,f5140b2b-9be3-44f5-95de-57f215ea880d,2025-07-01
